ID,AcPower(电磁炉）,TimeT,AcPower(电吹风）,总
202305180003 ,7955,1705543537,874455,882410
202305180003 ,7203,1705543538,873334,880537
202305180003 ,555588,1705543539,874277,1429865
202305180003 ,780813,1705543540,874357,1655170
202305180003 ,1394830,1705543541,875418,2270248
202305180003 ,1695536,1705543542,876756,2572292
202305180003 ,1668224,1705543543,874817,2543041
202305180003 ,1649663,1705543544,876170,2525833
202305180003 ,1739468,1705543545,874875,2614343
202305180003 ,1691111,1705543546,876260,2567371
202305180003 ,7217,1705543547,876334,883551
202305180003 ,7590,1705543548,875734,883324
202305180003 ,7502,1705543549,875587,883089
202305180003 ,7066,1705543550,874573,881639
202305180003 ,7031,1705543551,875474,882505
202305180003 ,7265,1705543552,875337,882602
202305180003 ,616459,1705543553,876215,1492674
202305180003 ,1158068,1705543554,875891,2033959
202305180003 ,1657695,1705543555,875931,2533626
202305180003 ,1712253,1705543556,875192,2587445
202305180003 ,1692504,1705543557,874216,2566720
202305180003 ,1681103,1705543558,874710,2555813
202305180003 ,1678528,1705543559,873470,2551998
202305180003 ,1683951,1705543560,873817,2557768
202305180003 ,7418,1705543561,873468,880886
202305180003 ,7603,1705543562,874004,881607
202305180003 ,6974,1705543563,874185,881159
202305180003 ,7393,1705543564,874962,882355
202305180003 ,7037,1705543565,875391,882428
202305180003 ,582506,1705543566,875101,1457607
202305180003 ,943064,1705543567,875688,1818752
202305180003 ,1631341,1705543568,875666,2507007
202305180003 ,1674304,1705543569,876860,2551164
202305180003 ,1721774,1705543570,1584363,3306137
202305180003 ,1683362,1705543571,1583012,3266374
202305180003 ,1672613,1705543572,1583713,3256326
202305180003 ,1650258,1705543573,1583406,3233664
202305180003 ,7523,1705543574,1583177,1590700
202305180003 ,7736,1705543575,1582262,1589998
202305180003 ,7920,1705543576,1581867,1589787
202305180003 ,7487,1705543577,1580231,1587718
202305180003 ,7398,1705543578,1579783,1587181
202305180003 ,7792,1705543579,1581880,1589672
202305180003 ,758648,1705543580,1581330,2339978
202305180003 ,1367300,1705543581,1581880,2949180
202305180003 ,1670994,1705543582,1582443,3253437
202305180003 ,1683009,1705543583,1581656,3264665
202305180003 ,1726707,1705543584,1584098,3310805
202305180003 ,1672169,1705543585,1582575,3254744
202305180003 ,1719186,1705543586,1583580,3302766
202305180003 ,7776,1705543587,1582645,1590421
202305180003 ,7748,1705543588,1583561,1591309
202305180003 ,7456,1705543589,1583559,1591015
202305180003 ,7612,1705543590,1582363,1589975
202305180003 ,7705,1705543591,1582383,1590088
202305180003 ,7515,1705543592,1580680,1588195
202305180003 ,599133,1705543593,1581935,2181068
202305180003 ,1128377,1705543594,1580977,2709354
202305180003 ,1669832,1705543595,1581404,3251236
202305180003 ,1714861,1705543596,1580607,3295468
202305180003 ,1693258,1705543597,1582934,3276192
202305180003 ,1710749,1705543598,1582397,3293146
202305180003 ,1685434,1705543599,1581123,3266557
202305180003 ,1678319,1705543600,1582772,3261091
202305180003 ,7360,1705543601,1584042,1591402
202305180003 ,7599,1705543602,1583915,1591514
202305180003 ,6794,1705543603,1584641,1591435
202305180003 ,6852,1705543604,1584544,1591396
202305180003 ,7622,1705543605,1583928,1591550
202305180003 ,583238,1705543606,1583679,2166917
202305180003 ,916002,1705543607,1582873,2498875
202305180003 ,1588355,1705543608,1582086,3170441
202305180003 ,1682005,1705543609,1582109,3264114
202305180003 ,1690525,1705543610,1580344,3270869
202305180003 ,1676465,1705543611,1582302,3258767
202305180003 ,1682266,1705543612,1582315,3264581
202305180003 ,1715755,1705543613,1581355,3297110
202305180003 ,7806,1705543614,1582690,1590496
202305180003 ,8146,1705543615,1581958,1590104
202305180003 ,6918,1705543616,1583409,1590327
202305180003 ,7446,1705543617,1583459,1590905
202305180003 ,7578,1705543618,1583500,1591078
202305180003 ,7622,1705543619,1584332,1591954
202305180003 ,728214,1705543620,1583253,2311467
202305180003 ,1325882,1705543621,1584508,2910390
202305180003 ,1677629,1705543622,1583108,3260737
202305180003 ,1692849,1705543623,1583238,3276087
202305180003 ,1674218,1705543624,1584148,3258366
202305180003 ,1698088,1705543625,1582328,3280416
202305180003 ,1695418,1705543626,1583913,3279331
202305180003 ,8678,1705543627,1582632,1591310
202305180003 ,8100,1705543628,1581812,1589912
202305180003 ,7833,1705543629,1582629,1590462
202305180003 ,7849,1705543630,1580768,1588617
202305180003 ,7430,1705543631,1580999,1588429
202305180003 ,7792,1705543632,1579669,1587461
202305180003 ,581418,1705543633,1580684,2162102
202305180003 ,1089919,1705543634,1582188,2672107
202305180003 ,1678723,1705543635,1580927,3259650
202305180003 ,1692325,1705543636,1580373,3272698
202305180003 ,1673878,1705543637,1580141,3254019
202305180003 ,1697507,1705543638,1580796,3278303
202305180003 ,1697232,1705543639,1579935,3277167
202305180003 ,1703533,1705543640,1580262,3283795
202305180003 ,6670,1705543641,873848,880518
202305180003 ,7254,1705543642,874684,881938
202305180003 ,7088,1705543643,874592,881680
202305180003 ,7298,1705543644,876171,883469
202305180003 ,6803,1705543645,876554,883357
202305180003 ,582710,1705543646,876602,1459312
202305180003 ,879933,1705543647,875972,1755905
202305180003 ,1542043,1705543648,875976,2418019
202305180003 ,1662706,1705543649,875242,2537948
202305180003 ,1676306,1705543650,875847,2552153
202305180003 ,1717046,1705543651,875325,2592371
202305180003 ,1680779,1705543652,876233,2557012
202305180003 ,1669239,1705543653,876208,2545447
202305180003 ,7307,1705543654,875687,882994
202305180003 ,6968,1705543655,876624,883592
202305180003 ,7409,1705543656,876224,883633
202305180003 ,7783,1705543657,876911,884694
202305180003 ,7581,1705543658,876760,884341
202305180003 ,7350,1705543659,876336,883686
202305180003 ,701429,1705543660,875680,1577109
202305180003 ,1280561,1705543661,876287,2156848
202305180003 ,1686062,1705543662,876713,2562775
202305180003 ,1714091,1705543663,877816,2591907
202305180003 ,1685849,1705543664,876417,2562266
202305180003 ,1716452,1705543665,876317,2592769
202305180003 ,1640612,1705543666,876757,2517369
202305180003 ,6805,1705543667,877067,883872
202305180003 ,6816,1705543668,874567,881383
202305180003 ,7460,1705543669,874864,882324
202305180003 ,7493,1705543670,874061,881554
202305180003 ,7395,1705543671,874745,882140
202305180003 ,7318,1705543672,874976,882294
202305180003 ,582093,1705543673,875620,1457713
202305180003 ,1047853,1705543674,875400,1923253
202305180003 ,1662465,1705543675,876344,2538809
202305180003 ,1675938,1705543676,876756,2552694
202305180003 ,1719748,1705543677,877575,2597323
202305180003 ,1711606,1705543678,876700,2588306
202305180003 ,1674659,1705543679,877263,2551922
202305180003 ,1681081,1705543680,876226,2557307
202305180003 ,7251,1705543681,876189,883440
202305180003 ,7249,1705543682,875434,882683
202305180003 ,7904,1705543683,875079,882983
202305180003 ,7326,1705543684,875437,882763
202305180003 ,7985,1705543685,875271,883256
202305180003 ,585454,1705543686,875270,1460724
202305180003 ,843470,1705543687,875054,1718524
202305180003 ,1490111,1705543688,874584,2364695
202305180003 ,1676315,1705543689,874659,2550974
202305180003 ,1690242,1705543690,875564,2565806
202305180003 ,1671895,1705543691,876051,2547946
202305180003 ,1715400,1705543692,876355,2591755
202305180003 ,1673662,1705543693,876322,2549984
202305180003 ,7811,1705543694,876150,883961
202305180003 ,7250,1705543695,876698,883948
202305180003 ,7456,1705543696,875687,883143
202305180003 ,7511,1705543697,874958,882469
202305180003 ,7641,1705543698,873901,881542
202305180003 ,6707,1705543699,873320,880027
202305180003 ,661833,1705543700,873843,1535676
202305180003 ,1225238,1705543701,875113,2100351
202305180003 ,1668002,1705543702,874358,2542360
202305180003 ,1679669,1705543703,875019,2554688
202305180003 ,1679478,1705543704,875566,2555044
202305180003 ,1685822,1705543705,876547,2562369
202305180003 ,1668232,1705543706,875369,2543601
202305180003 ,1679372,1705543707,874863,2554235
202305180003 ,7247,1705543708,875906,883153
202305180003 ,7325,1705543709,876230,883555
202305180003 ,7614,1705543710,876622,884236
202305180003 ,6837,1705543711,875728,882565
202305180003 ,7435,1705543712,875194,882629
202305180003 ,582003,1705543713,876046,1458049
202305180003 ,994723,1705543714,875643,1870366
202305180003 ,1662703,1705543715,876639,2539342
202305180003 ,1674489,1705543716,876428,2550917
202305180003 ,1657317,1705543717,877076,2534393
202305180003 ,1703580,1705543718,875692,2579272
202305180003 ,1660720,1705543719,875407,2536127
202305180003 ,1693646,1705543720,874724,2568370
202305180003 ,7664,1705543721,875814,883478
202305180003 ,7308,1705543722,875854,883162
202305180003 ,7650,1705543723,877242,884892
202305180003 ,7068,1705543724,877109,884177
202305180003 ,7336,1705543725,876851,884187
202305180003 ,584431,1705543726,872276,1456707
202305180003 ,791192,1705543727,875572,1666764
202305180003 ,1416586,1705543728,875032,2291618
202305180003 ,1670553,1705543729,874079,2544632
202305180003 ,1680288,1705543730,874005,2554293
202305180003 ,1678426,1705543731,872752,2551178
202305180003 ,1692187,1705543732,873434,2565621
202305180003 ,1671811,1705543733,873472,2545283
202305180003 ,7419,1705543734,874744,882163
202305180003 ,7381,1705543735,875070,882451
202305180003 ,7032,1705543736,876228,883260
202305180003 ,7577,1705543737,876295,883872
202305180003 ,7567,1705543738,876593,884160
202305180003 ,7177,1705543739,875480,882657
202305180003 ,620020,1705543740,875985,1496005
202305180003 ,1159984,1705543741,876223,2036207
202305180003 ,1693591,1705543742,875667,2569258
202305180003 ,1706928,1705543743,876188,2583116
202305180003 ,1655779,1705543744,875741,2531520
202305180003 ,1702197,1705543745,876174,2578371
202305180003 ,1695091,1705543745,876009,2571100
202305180003 ,1691893,1705543747,876143,2568036
202305180003 ,7455,1705543748,876029,883484
202305180003 ,7500,1705543749,876264,883764
202305180003 ,7411,1705543750,876251,883662
202305180003 ,7169,1705543751,876336,883505
202305180003 ,7464,1705543752,876720,884184
202305180003 ,582806,1705543753,878093,1460899
202305180003 ,939891,1705543754,878578,1818469
202305180003 ,1596227,1705543755,877873,2474100
202305180003 ,1677701,1705543756,877641,2555342
202305180003 ,1722349,1705543757,876538,2598887
202305180003 ,1663598,1705543758,876918,2540516
202305180003 ,1682546,1705543759,875306,2557852
202305180003 ,1704989,1705543760,875573,2580562
202305180003 ,7833,1705543761,876605,884438
202305180003 ,7020,1705543762,876577,883597
202305180003 ,7201,1705543763,877710,884911
202305180003 ,7488,1705543764,877026,884514
202305180003 ,7068,1705543765,878645,885713
202305180003 ,7466,1705543766,878884,886350
202305180003 ,743734,1705543767,878954,1622688
202305180003 ,1344004,1705543768,879160,2223164
202305180003 ,1697035,1705543769,877909,2574944
202305180003 ,1675532,1705543770,878819,2554351
202305180003 ,1700698,1705543771,878776,2579474
202305180003 ,1684095,1705543772,877856,2561951
202305180003 ,1678545,1705543773,876254,2554799
202305180003 ,7423,1705543774,877363,884786
202305180003 ,6877,1705543775,877925,884802
202305180003 ,7382,1705543776,877743,885125
202305180003 ,7077,1705543777,877792,884869
202305180003 ,6964,1705543778,878422,885386
202305180003 ,7149,1705543779,877956,885105
202305180003 ,581444,1705543780,878079,1459523
202305180003 ,1099840,1705543781,877624,1977464
202305180003 ,1661767,1705543782,878110,2539877
202305180003 ,1674601,1705543783,879140,2553741
202305180003 ,1688150,1705543784,879193,2567343
202305180003 ,1673006,1705543785,879157,2552163
202305180003 ,1720696,1705543786,877652,2598348
202305180003 ,1676244,1705543787,878009,2554253
202305180003 ,6994,1705543788,877805,884799
202305180003 ,7424,1705543789,877813,885237
202305180003 ,6919,1705543790,875625,882544
202305180003 ,7159,1705543791,877270,884429
202305180003 ,7198,1705543792,877701,884899
202305180003 ,583312,1705543793,876746,1460058
202305180003 ,884706,1705543794,877484,1762190
202305180003 ,1548433,1705543795,878281,2426714
202305180003 ,1666922,1705543796,879395,2546317
202305180003 ,1682817,1705543797,878876,2561693
202305180003 ,1683030,1705543798,877660,2560690
202305180003 ,1688612,1705543799,879176,2567788
202305180003 ,1677708,1705543800,878445,2556153
202305180003 ,7132,1705543801,878041,885173
202305180003 ,7238,1705543802,877838,885076
202305180003 ,7221,1705543803,877624,884845
202305180003 ,7057,1705543804,878242,885299
202305180003 ,7603,1705543805,877524,885127
202305180003 ,7512,1705543806,878205,885717
202305180003 ,697145,1705543807,878858,1576003
202305180003 ,1278777,1705543808,878373,2157150
202305180003 ,1664591,1705543809,878580,2543171
202305180003 ,1680163,1705543810,877096,2557259
202305180003 ,1690645,1705543811,878961,2569606
202305180003 ,1709446,1705543812,879673,2589119
202305180003 ,1697464,1705543813,879728,2577192
202305180003 ,7467,1705543814,880248,887715
202305180003 ,7111,1705543815,878457,885568
202305180003 ,7141,1705543816,878514,885655
202305180003 ,6956,1705543817,878298,885254
202305180003 ,7191,1705543818,877824,885015
202305180003 ,7293,1705543819,875986,883279
202305180003 ,581976,1705543820,878293,1460269
202305180003 ,1039209,1705543821,877349,1916558
202305180003 ,1648609,1705543822,879523,2528132
202305180003 ,1701033,1705543823,879266,2580299
202305180003 ,1713971,1705543825,879509,2593480
202305180003 ,1723302,1705543826,879892,2603194
202305180003 ,1667272,1705543827,880219,2547491
202305180003 ,6986,1705543828,880261,887247
202305180003 ,7612,1705543829,878913,886525
202305180003 ,7356,1705543830,879523,886879
202305180003 ,7447,1705543831,880274,887721
202305180003 ,6937,1705543832,878810,885747
202305180003 ,584539,1705543833,878613,1463152
202305180003 ,1473482,1705543835,878428,2351910
202305180003 ,1694125,1705543836,877773,2571898
202305180003 ,1675260,1705543837,878613,2553873
202305180003 ,1654728,1705543838,878325,2533053
202305180003 ,1703939,1705543839,878532,2582471
202305180003 ,1693652,1705543840,878394,2572046
202305180003 ,7229,1705543841,878780,886009
202305180003 ,7126,1705543842,878897,886023
202305180003 ,7054,1705543843,878792,885846
202305180003 ,7046,1705543845,878916,885962
202305180003 ,7609,1705543846,878879,886488
202305180003 ,650401,1705543847,878569,1528970
202305180003 ,1208535,1705543848,879576,2088111
202305180003 ,1683330,1705543849,878911,2562241
202305180003 ,1698978,1705543850,878906,2577884
202305180003 ,1670981,1705543851,879141,2550122
202305180003 ,1753440,1705543852,878155,2631595
202305180003 ,1696094,1705543853,877932,2574026
202305180003 ,1683273,1705543854,879014,2562287
202305180003 ,6481,1705543855,879274,885755
202305180003 ,6952,1705543856,878996,885948
202305180003 ,8073,1705543857,879303,887376
202305180003 ,7551,1705543858,877417,884968
202305180003 ,7438,1705543859,878172,885610
202305180003 ,597739,1705543860,878892,1476631
202305180003 ,1005563,1705543861,879709,1885272
202305180003 ,1651856,1705543862,879773,2531629
202305180003 ,1701816,1705543863,879255,2581071
202305180003 ,1694721,1705543864,878438,2573159
202305180003 ,1706086,1705543865,878151,2584237
202305180003 ,1720005,1705543866,878203,2598208
202305180003 ,1666876,1705543867,879358,2546234
202305180003 ,7598,1705543868,879521,887119
202305180003 ,7190,1705543869,878417,885607
202305180003 ,7209,1705543870,878897,886106
202305180003 ,7689,1705543871,878410,886099
202305180003 ,7433,1705543872,878214,885647
202305180003 ,451110,1705543873,878853,1329963
202305180003 ,796325,1705543874,878474,1674799
202305180003 ,1435073,1705543875,878249,2313322
202305180003 ,1731510,1705543876,878716,2610226
202305180003 ,1711278,1705543877,880046,2591324
202305180003 ,1694588,1705543878,879869,2574457
202305180003 ,1736393,1705543879,878978,2615371
202305180003 ,1744779,1705543880,880012,2624791
202305180003 ,7264,1705543881,879595,886859
202305180003 ,7427,1705543882,879698,887125
202305180003 ,7685,1705543883,879523,887208
202305180003 ,6864,1705543884,880351,887215
202305180003 ,6982,1705543885,880074,887056
202305180003 ,6791,1705543886,880274,887065
202305180003 ,624646,1705543887,879735,1504381
202305180003 ,1172221,1705543888,880421,2052642
202305180003 ,1682982,1705543889,878521,2561503
202305180003 ,1697508,1705543890,876246,2573754
202305180003 ,1697722,1705543891,876559,2574281
202305180003 ,1710822,1705543892,876643,2587465
202305180003 ,1722217,1705543893,877711,2599928
202305180003 ,1704113,1705543894,877981,2582094
202305180003 ,7383,1705543895,877681,885064
202305180003 ,7001,1705543896,878098,885099
202305180003 ,7454,1705543897,878750,886204
202305180003 ,7625,1705543898,879375,887000
202305180003 ,7156,1705543899,879084,886240
202305180003 ,599159,1705543900,878239,1477398
202305180003 ,942836,1705543901,877215,1820051
202305180003 ,1640637,1705543902,876520,2517157
202305180003 ,1689895,1705543903,879057,2568952
202305180003 ,1704437,1705543904,879940,2584377
202305180003 ,1685890,1705543905,879100,2564990
202305180003 ,1736238,1705543906,880472,2616710
202305180003 ,1731275,1705543907,880826,2612101
202305180003 ,7808,1705543908,879911,887719
202305180003 ,7795,1705543909,880052,887847
202305180003 ,7531,1705543910,880129,887660
202305180003 ,7845,1705543911,880480,888325
202305180003 ,7023,1705543912,881143,888166
202305180003 ,7602,1705543913,880955,888557
202305180003 ,747023,1705543914,880599,1627622
202305180003 ,1355805,1705543915,879899,2235704
202305180003 ,1679523,1705543916,880564,2560087
202305180003 ,1695201,1705543917,879634,2574835
202305180003 ,1694937,1705543918,879287,2574224
202305180003 ,1706749,1705543919,877918,2584667
202305180003 ,1718716,1705543920,878363,2597079
202305180003 ,8400,1705543921,879257,887657
202305180003 ,6877,1705543922,879448,886325
202305180003 ,7761,1705543923,879672,887433
202305180003 ,7636,1705543924,879606,887242
202305180003 ,7527,1705543925,879968,887495
202305180003 ,7711,1705543926,880249,887960
202305180003 ,597790,1705543927,881016,1478806
202305180003 ,1102138,1705543928,881678,1983816
202305180003 ,1672987,1705543929,880874,2553861
202305180003 ,1685405,1705543930,880461,2565866
202305180003 ,1704493,1705543931,880430,2584923
202305180003 ,1687484,1705543932,879839,2567323
202305180003 ,1734203,1705543933,880008,2614211
202305180003 ,1726535,1705543934,880222,2606757
202305180003 ,7853,1705543935,880121,887974
202305180003 ,7704,1705543936,879054,886758
202305180003 ,7496,1705543937,879252,886748
202305180003 ,7448,1705543938,878930,886378
202305180003 ,7306,1705543939,879157,886463
202305180003 ,600538,1705543940,879315,1479853
202305180003 ,884806,1705543941,879938,1764744
202305180003 ,1556976,1705543942,879599,2436575
202305180003 ,1716491,1705543943,880002,2596493
202305180003 ,1658667,1705543944,879999,2538666
202305180003 ,1674991,1705543945,879837,2554828
202305180003 ,1715683,1705543946,880133,2595816
202305180003 ,1719972,1705543947,880880,2600852
202305180003 ,7428,1705543948,880677,888105
202305180003 ,7077,1705543949,879710,886787
202305180003 ,7144,1705543950,880860,888004
202305180003 ,7355,1705543951,880421,887776
202305180003 ,6906,1705543952,881037,887943
202305180003 ,7144,1705543953,880329,887473
202305180003 ,693485,1705543954,881106,1574591
202305180003 ,1277185,1705543955,880419,2157604
202305180003 ,1702611,1705543956,880257,2582868
202305180003 ,1720996,1705543957,880119,2601115
202305180003 ,1697913,1705543958,879676,2577589
202305180003 ,1697478,1705543959,879447,2576925
202305180003 ,1709378,1705543960,879903,2589281
202305180003 ,946001,1705543961,880630,1826631
202305180003 ,7211,1705543962,879520,886731
202305180003 ,7349,1705543963,880430,887779
202305180003 ,7330,1705543964,880621,887951
202305180003 ,7692,1705543965,879902,887594
202305180003 ,7506,1705543966,879949,887455
202305180003 ,599437,1705543967,879343,1478780
202305180003 ,1037044,1705543968,880325,1917369
202305180003 ,1660024,1705543969,879622,2539646
202305180003 ,1750336,1705543970,880865,2631201
202305180003 ,1724958,1705543971,881039,2605997
202305180003 ,1707147,1705543972,880773,2587920
202305180003 ,1688110,1705543973,880011,2568121
202305180003 ,1738902,1705543974,879434,2618336
202305180003 ,7438,1705543975,880269,887707
202305180003 ,7399,1705543976,879961,887360
202305180003 ,7632,1705543977,879589,887221
202305180003 ,7633,1705543978,879479,887112
202305180003 ,7193,1705543979,879868,887061
202305180003 ,601926,1705543980,878843,1480769
202305180003 ,824425,1705543981,879595,1704020
202305180003 ,1472994,1705543982,880446,2353440
202305180003 ,1699536,1705543983,879431,2578967
202305180003 ,1716165,1705543984,878148,2594313
202305180003 ,1735249,1705543985,878865,2614114
202305180003 ,1676596,1705543986,879086,2555682
202305180003 ,1710467,1705543987,879368,2589835
202305180003 ,7150,1705543988,880229,887379
202305180003 ,7435,1705543989,880615,888050
202305180003 ,7414,1705543990,879114,886528
202305180003 ,6940,1705543991,879784,886724
202305180003 ,7417,1705543992,879638,887055
202305180003 ,7498,1705543993,879974,887472
202305180003 ,644434,1705543994,880348,1524782
202305180003 ,1207691,1705543995,878545,2086236
202305180003 ,1732487,1705543996,877914,2610401
202305180003 ,1717658,1705543997,879123,2596781
202305180003 ,1720454,1705543998,879784,2600238
202305180003 ,1704432,1705543999,879743,2584175
202305180003 ,1684206,1705544000,880190,2564396
202305180003 ,1702549,1705544001,880457,2583006
202305180003 ,7774,1705544002,879982,887756
202305180003 ,7917,1705544003,880867,888784
202305180003 ,7625,1705544004,881299,888924
202305180003 ,7611,1705544005,879691,887302
202305180003 ,7744,1705544006,879958,887702
202305180003 ,600024,1705544007,880459,1480483
202305180003 ,970589,1705544008,880307,1850896
202305180003 ,1677812,1705544009,879335,2557147
202305180003 ,1696187,1705544010,879756,2575943
202305180003 ,1747410,1705544011,880009,2627419
202305180003 ,1725225,1705544012,879130,2604355
202305180003 ,1711815,1705544013,880175,2591990
202305180003 ,1678065,1705544014,879788,2557853
202305180003 ,7119,1705544015,878398,885517
202305180003 ,7384,1705544016,880085,887469
202305180003 ,7157,1705544017,880019,887176
202305180003 ,7245,1705544018,880147,887392
202305180003 ,7750,1705544019,880556,888306
202305180003 ,7187,1705544020,879891,887078
202305180003 ,767512,1705544021,879640,1647152
202305180003 ,1385972,1705544022,882183,2268155
202305180003 ,1714004,1705544023,880934,2594938
202305180003 ,1725725,1705544024,881139,2606864
202305180003 ,1701159,1705544025,880539,2581698
202305180003 ,1695440,1705544026,878389,2573829
202305180003 ,1712894,1705544027,879566,2592460
202305180003 ,7981,1705544028,879741,887722
202305180003 ,7225,1705544029,880919,888144
202305180003 ,7303,1705544030,880271,887574
202305180003 ,6984,1705544031,881534,888518
202305180003 ,7428,1705544032,881376,888804
202305180003 ,7406,1705544033,541073,548479
202305180003 ,596771,1705544034,541173,1137944
202305180003 ,1127871,1705544035,540839,1668710
202305180003 ,1741129,1705544036,541163,2282292
202305180003 ,1720211,1705544037,540586,2260797
202305180003 ,1698762,1705544038,540262,2239024
202305180003 ,1717834,1705544039,539365,2257199
202305180003 ,1709555,1705544040,540075,2249630
202305180003 ,1722250,1705544041,540110,2262360
202305180003 ,7364,1705544042,539924,547288
202305180003 ,7544,1705544043,539562,547106
202305180003 ,7137,1705544044,541050,548187
202305180003 ,7374,1705544045,540754,548128
202305180003 ,7285,1705544046,540967,548252
202305180003 ,600511,1705544046,540859,1141370
202305180003 ,891637,1705544048,541049,1432686
202305180003 ,1572111,1705544049,541591,2113702
202305180003 ,1766046,1705544050,540873,2306919
202305180003 ,1707343,1705544051,540951,2248294
202305180003 ,1690032,1705544052,540914,2230946
202305180003 ,1702409,1705544053,541184,2243593
202305180003 ,1732125,1705544054,540902,2273027
202305180003 ,7437,1705544055,540937,548374
202305180003 ,7776,1705544056,541180,548956
202305180003 ,7275,1705544057,541045,548320
202305180003 ,7306,1705544058,540942,548248
202305180003 ,7655,1705544059,540516,548171
202305180003 ,7251,1705544060,540986,548237
202305180003 ,699663,1705544061,540588,1240251
202305180003 ,1290140,1705544062,540531,1830671
202305180003 ,1677299,1705544063,540128,2217427
202305180003 ,1692563,1705544064,540067,2232630
202305180003 ,1707955,1705544065,540245,2248200
202305180003 ,1733966,1705544066,540303,2274269
202305180003 ,1716607,1705544067,539733,2256340
202305180003 ,5989,1705544068,540728,546717
202305180003 ,7539,1705544069,540587,548126
202305180003 ,7592,1705544070,541185,548777
202305180003 ,7367,1705544071,540885,548252
202305180003 ,7338,1705544072,540212,547550
202305180003 ,7809,1705544073,539936,547745
202305180003 ,596945,1705544074,540214,1137159
202305180003 ,1042115,1705544075,539445,1581560
202305180003 ,1689340,1705544076,540673,2230013
202305180003 ,1704027,1705544077,540667,2244694
202305180003 ,1717013,1705544078,540645,2257658
202305180003 ,1716203,1705544079,540091,2256294
202305180003 ,1712206,1705544080,540362,2252568
202305180003 ,1722425,1705544081,540704,2263129
202305180003 ,7333,1705544082,540034,547367
202305180003 ,7252,1705544083,541230,548482
202305180003 ,7304,1705544084,540480,547784
202305180003 ,7173,1705544085,540650,547823
202305180003 ,7369,1705544086,540825,548194
202305180003 ,602762,1705544087,540892,1143654
202305180003 ,832014,1705544088,539552,1371566
202305180003 ,1482904,1705544089,540455,2023359
202305180003 ,1709029,1705544090,538725,2247754
202305180003 ,1725663,1705544091,540108,2265771
202305180003 ,1705584,1705544092,539734,2245318
202305180003 ,1686857,1705544093,539768,2226625
202305180003 ,1701251,1705544094,540022,2241273
202305180003 ,7302,1705544095,539954,547256
202305180003 ,7316,1705544096,540563,547879
202305180003 ,7480,1705544097,540414,547894
202305180003 ,6868,1705544098,540033,546901
202305180003 ,7059,1705544099,540235,547294
202305180003 ,7384,1705544100,540292,547676
202305180003 ,648835,1705544101,539744,1188579
202305180003 ,1209191,1705544102,539499,1748690
202305180003 ,1696458,1705544103,538184,2234642
202305180003 ,1710296,1705544104,538154,2248450
202305180003 ,1689957,1705544105,539806,2229763
202305180003 ,1739628,1705544106,539101,2278729
202305180003 ,1729175,1705544107,539787,2268962
202305180003 ,1692516,1705544108,540304,2232820
202305180003 ,7428,1705544109,539662,547090
202305180003 ,6972,1705544110,539733,546705
202305180003 ,7128,1705544111,540454,547582
202305180003 ,6980,1705544112,540070,547050
202305180003 ,7282,1705544113,540652,547934
202305180003 ,598463,1705544114,540245,1138708
202305180003 ,973520,1705544115,539986,1513506
202305180003 ,1645052,1705544116,539813,2184865
202305180003 ,1695028,1705544117,539327,2234355
202305180003 ,1675146,1705544118,539713,2214859
202305180003 ,1721254,1705544119,539621,2260875
202305180003 ,1731064,1705544120,539285,2270349
202305180003 ,1735486,1705544121,539640,2275126
202305180003 ,7581,1705544122,539370,546951
202305180003 ,7571,1705544123,540337,547908
202305180003 ,7205,1705544124,539813,547018
202305180003 ,7302,1705544125,540205,547507
202305180003 ,7480,1705544126,539957,547437
202305180003 ,7478,1705544127,539849,547327
202305180003 ,768558,1705544128,539516,1308074
202305180003 ,1389828,1705544129,539340,1929168
202305180003 ,1719404,1705544130,538915,2258319
202305180003 ,1696333,1705544131,539114,2235447
202305180003 ,1713668,1705544132,538095,2251763
202305180003 ,1713121,1705544133,538583,2251704
202305180003 ,1724560,1705544134,539754,2264314
202305180003 ,8127,1705544135,539038,547165
202305180003 ,7279,1705544136,539635,546914
202305180003 ,7695,1705544137,540149,547844
202305180003 ,7204,1705544138,540796,548000
202305180003 ,7832,1705544139,539925,547757
202305180003 ,7140,1705544140,539967,547107
202305180003 ,596940,1705544141,540080,1137020
202305180003 ,1129476,1705544142,539839,1669315
202305180003 ,1707059,1705544143,540121,2247180
202305180003 ,1719651,1705544144,539230,2258881
202305180003 ,1711979,1705544145,539275,2251254
202305180003 ,1727320,1705544146,539606,2266926
202305180003 ,1739289,1705544147,538975,2278264
202305180003 ,1720923,1705544148,538590,2259513
202305180003 ,7510,1705544149,538852,546362
202305180003 ,7338,1705544150,539487,546825
202305180003 ,7873,1705544151,538670,546543
202305180003 ,7031,1705544152,540144,547175
202305180003 ,8004,1705544153,539683,547687
202305180003 ,600482,1705544154,539537,1140019
202305180003 ,905351,1705544155,539699,1445050
202305180003 ,1586393,1705544156,540812,2127205
202305180003 ,1709911,1705544157,539785,2249696
202305180003 ,1690366,1705544158,539286,2229652
202305180003 ,1704570,1705544159,539401,2243971
202305180003 ,1760241,1705544160,538943,2299184
202305180003 ,1708744,1705544161,539648,2248392
202305180003 ,7461,1705544162,539413,546874
202305180003 ,7263,1705544163,539893,547156
202305180003 ,7033,1705544164,538750,545783
202305180003 ,7283,1705544165,539174,546457
202305180003 ,7022,1705544166,539267,546289
202305180003 ,7467,1705544167,539830,547297
